index,0,1,2,3,4,5
dataset,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind
lang,btk,sun,jav,mad,mak,min
accuracy,0.6858333333333333,0.7425,0.7358333333333333,0.6775,0.66,0.765
macro_f1,0.6114653784219002,0.6449496772661508,0.6671843216168333,0.5921303285880279,0.5752595636000222,0.7047728391011973
weighted_f1,0.6814420826623727,0.7215631262812883,0.7294092973745415,0.6689474828275802,0.6533598911776137,0.7596662292930948
