index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.348,0.372,0.3462566844919786,0.4026666666666667
macro_f1,0.3458023641519777,0.3662496849819308,0.32289292818338106,0.3907400439130519
weighted_f1,0.3458023641519777,0.3662496849819308,0.3230504636848507,0.39074004391305184
