index,0,1,2,3
dataset,americasnli,americasnli,americasnli,americasnli
lang,aym,gn,oto,quy
accuracy,0.372,0.388,0.3409090909090909,0.376
macro_f1,0.3485996787205103,0.3573905614481003,0.29594670825880626,0.35359204689106494
weighted_f1,0.3485996787205103,0.35739056144810033,0.29602351487644474,0.35359204689106494
