index,0,1,2,3
dataset,americasnli,americasnli,americasnli,americasnli
lang,aym,gn,oto,quy
accuracy,0.37333333333333335,0.32133333333333336,0.34893048128342247,0.348
macro_f1,0.368662921129936,0.30846140758514257,0.3434780785005888,0.2925110951648204
weighted_f1,0.368662921129936,0.3084614075851426,0.3435403683982963,0.2925110951648204
