index,0,1,2,3
dataset,americasnli,americasnli,americasnli,americasnli
lang,aym,gn,oto,quy
accuracy,0.3333333333333333,0.336,0.3355614973262032,0.3
macro_f1,0.25670488210860665,0.1774608833432363,0.2003605303910182,0.24002089008130745
weighted_f1,0.25670488210860665,0.17746088334323626,0.20074719189227797,0.24002089008130748
