index,0,1,2,3,4,5,6
dataset,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti
lang,arb,fra,deu,hin,ita,por,spa
accuracy,0.4827586206896552,0.532183908045977,0.5298850574712644,0.3689655172413793,0.5045977011494253,0.5574712643678161,0.5747126436781609
macro_f1,0.4520158342820893,0.5342546980478015,0.5255308710340215,0.3631224081279236,0.48635919885939477,0.5594417137036478,0.5773440610011916
weighted_f1,0.45201583428208936,0.5342546980478015,0.5255308710340214,0.3631224081279237,0.4863591988593948,0.5594417137036478,0.5773440610011915
