index,0,1,2,3,4,5
dataset,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind
lang,btk,sun,jav,mad,mak,min
accuracy,0.49666666666666665,0.5508333333333333,0.5483333333333333,0.515,0.5125,0.57
macro_f1,0.4908739435353354,0.5470965654822882,0.5417343073593073,0.5088759560182385,0.5071522597630539,0.549497113056435
weighted_f1,0.5132302343703171,0.564032008770511,0.5643726325757575,0.531452655473389,0.5282865291794646,0.5890612777053454
