index,0,1,2,3,4,5,6
dataset,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti
lang,arb,fra,deu,hin,ita,por,spa
accuracy,0.41839080459770117,0.4735632183908046,0.4666666666666667,0.3367816091954023,0.4735632183908046,0.4850574712643678,0.4425287356321839
macro_f1,0.412708660769279,0.47124439188120165,0.46298700336805393,0.33019471677559914,0.4584765738330456,0.47465330544340817,0.42370011375631195
weighted_f1,0.412708660769279,0.4712443918812016,0.46298700336805393,0.33019471677559914,0.4584765738330455,0.47465330544340817,0.4237001137563119
