index,0,1,2,3,4,5
dataset,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation
lang,btk,sun,jav,mad,mak,min
accuracy,0.5208333333333334,0.37666666666666665,0.42,0.4008333333333333,0.49416666666666664,0.49416666666666664
macro_f1,0.5070016483292714,0.3616585499066952,0.415944055944056,0.3948825919335913,0.49026400041988133,0.49398077488188374
weighted_f1,0.5409959388367669,0.32136501904025006,0.39590769230769235,0.37017951419012474,0.5086251159047568,0.4979734071289616
