index,0,1,2,3,4,5,6
dataset,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti
lang,arb,fra,deu,hin,ita,por,spa
accuracy,0.5137931034482759,0.5620689655172414,0.5620689655172414,0.367816091954023,0.5241379310344828,0.6091954022988506,0.5839080459770115
macro_f1,0.5145013058557987,0.5642890560497809,0.5563845484067946,0.36116902891734376,0.5193489041408698,0.6084269311007878,0.5851359522324887
weighted_f1,0.5145013058557987,0.5642890560497809,0.5563845484067946,0.3611690289173438,0.5193489041408698,0.6084269311007877,0.5851359522324887
