index,0,1,2,3,4,5
dataset,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind
lang,btk,sun,jav,mad,mak,min
accuracy,0.5016666666666667,0.38916666666666666,0.43416666666666665,0.4033333333333333,0.4825,0.5008333333333334
macro_f1,0.48653514257665487,0.37907271753103045,0.4322896744026605,0.3978993751944634,0.47394837324252376,0.5004999864492901
weighted_f1,0.5228214187925085,0.3464817967924404,0.41885149790383347,0.37435222325936013,0.5015595080019568,0.5058120303433981
