index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.356,0.36933333333333335,0.34759358288770054,0.3546666666666667
macro_f1,0.27639824311339195,0.3307753285351256,0.33906267582001887,0.29413271483671743
weighted_f1,0.2763982431133919,0.33077532853512565,0.33912838735592715,0.2941327148367174
