index,0,1,2,3
dataset,americasnli,americasnli,americasnli,americasnli
lang,aym,gn,oto,quy
accuracy,0.3413333333333333,0.3373333333333333,0.3315508021390374,0.30133333333333334
macro_f1,0.2782930791820113,0.18684463183800618,0.17742789029665937,0.24055009318167211
weighted_f1,0.2782930791820113,0.18684463183800623,0.1778516563297002,0.24055009318167211
