index,0,1,2,3
dataset,americasnli,americasnli,americasnli,americasnli
lang,aym,gn,oto,quy
accuracy,0.3453333333333333,0.31466666666666665,0.3342245989304813,0.3333333333333333
macro_f1,0.266036322302307,0.24883459887518386,0.1671681711802073,0.16666666666666666
weighted_f1,0.266036322302307,0.2488345988751839,0.16761514489994048,0.16666666666666666
