index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.38,0.37733333333333335,0.35561497326203206,0.38666666666666666
macro_f1,0.3579099546861039,0.3527345275869827,0.31181482837246605,0.36473822847612974
weighted_f1,0.3579099546861039,0.3527345275869827,0.3119696636005073,0.36473822847612974
