index,0,1,2,3,4,5,6,7,8,9
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,bzd,cni,gn,hch,nah,oto,quy,shp,tar
accuracy,0.36133333333333334,0.32666666666666666,0.34933333333333333,0.36133333333333334,0.324,0.33604336043360433,0.33689839572192515,0.37333333333333335,0.344,0.33066666666666666
macro_f1,0.344169562390138,0.30378070400242646,0.32572426870172105,0.3487357244188452,0.305978576282888,0.29838946531337335,0.3189549115425704,0.36817327062159233,0.3232921465632889,0.30246730034134606
weighted_f1,0.34416956239013813,0.30378070400242646,0.32572426870172105,0.34873572441884515,0.30597857628288794,0.2986456848483885,0.3190965309003996,0.36817327062159233,0.32329214656328886,0.30246730034134606
