index,0,1,2,3,4,5
dataset,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind
lang,btk,sun,jav,mad,mak,min
accuracy,0.5241666666666667,0.6591666666666667,0.6783333333333333,0.5925,0.5525,0.6708333333333333
macro_f1,0.5211656388126976,0.641133369258993,0.6469070828975574,0.578985130311564,0.5367891089372243,0.649044609095668
weighted_f1,0.5367709836533365,0.6742502797399995,0.6902717971860304,0.6100379006654589,0.5719075713128405,0.685043370879637
