index,0,1,2,3,4,5
dataset,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind
lang,btk,sun,jav,mad,mak,min
accuracy,0.3883333333333333,0.5333333333333333,0.51,0.49833333333333335,0.4633333333333333,0.5216666666666666
macro_f1,0.38151453103802757,0.5323148189390228,0.5095586027424682,0.4982984929508994,0.4606907178508023,0.5213675213675213
weighted_f1,0.35478049664214634,0.5412995709174053,0.5156155539985987,0.5000196078431373,0.44514962203686964,0.5262934472934473
