index,0,1,2,3,4,5,6,7,8,9
dataset,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli
lang,aym,bzd,cni,gn,hch,nah,oto,quy,shp,tar
accuracy,0.348,0.3293333333333333,0.332,0.3333333333333333,0.332,0.35365853658536583,0.3462566844919786,0.33466666666666667,0.33866666666666667,0.3253333333333333
macro_f1,0.2096686523211111,0.2232404923472017,0.16862199453983914,0.18070394266674425,0.18486454659549453,0.30719646128801337,0.2076523531277561,0.1815725662106352,0.19503684314748138,0.188641239350239
weighted_f1,0.20966865232111107,0.2232404923472017,0.16862199453983914,0.18070394266674422,0.1848645465954945,0.307256836119392,0.20804804108213765,0.1815725662106352,0.19503684314748138,0.188641239350239
