index,0,1,2,3,4,5,6
dataset,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti
lang,arb,fra,deu,hin,ita,por,spa
accuracy,0.35172413793103446,0.3793103448275862,0.31839080459770114,0.3367816091954023,0.47701149425287354,0.4954022988505747,0.46551724137931033
macro_f1,0.21389176128153975,0.3726312007520057,0.2207401635296007,0.23135340130954166,0.4740849752744072,0.4853783722954869,0.46595265149532933
weighted_f1,0.21389176128153975,0.3726312007520056,0.22074016352960074,0.23135340130954166,0.4740849752744071,0.4853783722954869,0.4659526514953293
