index,0,1,2,3,4,5
dataset,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation
lang,btk,sun,jav,mad,mak,min
accuracy,0.6466666666666666,0.6666666666666666,0.7091666666666666,0.6566666666666666,0.6566666666666666,0.6458333333333334
macro_f1,0.5518349399627938,0.597984562607204,0.6232698343304809,0.55753479580732,0.5090542939875039,0.6105916029805776
weighted_f1,0.6367024634985061,0.6663897226986848,0.697323996937943,0.643751598984287,0.6198757409533191,0.6588171287264538
