index,0,1,2,3,4,5,6
dataset,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti
lang,arb,fra,deu,hin,ita,por,spa
accuracy,0.41954022988505746,0.4724137931034483,0.4781609195402299,0.36666666666666664,0.4724137931034483,0.4735632183908046,0.4471264367816092
macro_f1,0.42071565350253876,0.47068990675292904,0.47844821881669225,0.35881636338782325,0.46827681483793765,0.4730462928011758,0.43909874560717266
weighted_f1,0.42071565350253876,0.47068990675292893,0.4784482188166923,0.35881636338782325,0.46827681483793754,0.4730462928011758,0.4390987456071726
