index,0,1,2,3,4,5
dataset,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation
lang,btk,sun,jav,mad,mak,min
accuracy,0.7425,0.785,0.77,0.7125,0.7325,0.7975
macro_f1,0.6755834554561561,0.7053179824561404,0.7017624112581087,0.655252527523589,0.6476009510748995,0.7320717305354614
weighted_f1,0.7362380848225026,0.7683995796783626,0.7604895346701196,0.7130853524793089,0.7188066050120807,0.7865768993642674
