index,0,1,2,3,4,5,6,7,8
dataset,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews
lang,amh,hau,ibo,lug,pcm,sna,swa,xho,yor
accuracy,0.6382978723404256,0.609105180533752,0.6897435897435897,0.5201793721973094,0.9278688524590164,0.5880758807588076,0.7205882352941176,0.5084175084175084,0.7469586374695864
macro_f1,0.6353015383760888,0.5959482811213856,0.6636557419369158,0.40224048925551037,0.9015478323946067,0.5855441554059179,0.66641685294646,0.4289409793180273,0.7433175193622625
weighted_f1,0.6376504585548541,0.6134450216367329,0.687849213796068,0.5076813566694732,0.9284841486685749,0.5793136526413288,0.7211559161747336,0.5229849133543727,0.7421809620612977
