index,0,1,2,3,4,5
dataset,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation
lang,btk,sun,jav,mad,mak,min
accuracy,0.72,0.7675,0.7541666666666667,0.7083333333333334,0.705,0.7808333333333334
macro_f1,0.5975067780976605,0.6417254962390808,0.6311543306545135,0.6119719585068681,0.5927523727351165,0.6632949934867425
weighted_f1,0.6889141068284093,0.729113126137666,0.7188427779705361,0.6915748333635133,0.6807687661777394,0.7451905363417719
