index,0,1,2,3,4,5,6,7,8
dataset,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews
lang,amh,hau,ibo,lug,pcm,sna,swa,xho,yor
accuracy,0.5664893617021277,0.4489795918367347,0.7102564102564103,0.5112107623318386,0.898360655737705,0.4905149051490515,0.6449579831932774,0.44107744107744107,0.7226277372262774
macro_f1,0.5629653603282574,0.41866391085838933,0.6545468654102115,0.3653582445529671,0.8666521821972468,0.4716688156925459,0.5632225997858217,0.35443032176800643,0.7168933226031995
weighted_f1,0.5710133721849956,0.4274761380124544,0.6978606959469793,0.4671214338943571,0.9007114888546908,0.4638595492570793,0.64930315621603,0.45671126106881815,0.7140819349645956
