index,0,1,2,3,4,5,6,7,8,9
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,bzd,cni,gn,hch,nah,oto,quy,shp,tar
accuracy,0.3506666666666667,0.33866666666666667,0.3293333333333333,0.34,0.31066666666666665,0.3428184281842818,0.3355614973262032,0.3626666666666667,0.3293333333333333,0.348
macro_f1,0.3437197407911343,0.306189418573904,0.3216653676797052,0.33007820440127095,0.304589184707555,0.33612345051802056,0.32532078343133874,0.3523927793038691,0.3177411741781773,0.341155019482611
weighted_f1,0.34371974079113427,0.306189418573904,0.32166536767970516,0.33007820440127095,0.304589184707555,0.3361654391980944,0.32542831018974877,0.3523927793038691,0.3177411741781774,0.34115501948261107
