index,0,1,2,3,4,5
dataset,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind
lang,btk,sun,jav,mad,mak,min
accuracy,0.6875,0.7425,0.74,0.6975,0.7066666666666667,0.7616666666666667
macro_f1,0.5489965172508833,0.5931850821364586,0.6035510978584983,0.5634286286988549,0.5566732018186474,0.6429225416590367
weighted_f1,0.6518848187216558,0.6946452876723451,0.6992979127134725,0.6630245045225627,0.6628290351065005,0.727690746505524
