index,0,1,2,3,4,5,6,7,8,9
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,bzd,cni,gn,hch,nah,oto,quy,shp,tar
accuracy,0.356,0.328,0.34,0.332,0.348,0.34146341463414637,0.3382352941176471,0.3426666666666667,0.3413333333333333,0.33466666666666667
macro_f1,0.3180294132914052,0.2850796179852278,0.3170537119034311,0.2977277218144217,0.3144472212185598,0.3294766054478285,0.31912019989336465,0.30826136691790357,0.3126007269466006,0.29053575758356537
weighted_f1,0.31802941329140527,0.2850796179852278,0.3170537119034312,0.2977277218144217,0.31444722121855984,0.32965881959740534,0.31920653811336686,0.30826136691790357,0.3126007269466006,0.2905357575835653
