index,0,1,2,3,4,5,6,7,8,9
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,bzd,cni,gn,hch,nah,oto,quy,shp,tar
accuracy,0.32133333333333336,0.3466666666666667,0.32666666666666666,0.3426666666666667,0.32666666666666666,0.3252032520325203,0.3449197860962567,0.31866666666666665,0.3426666666666667,0.332
macro_f1,0.26165697048049985,0.31790892001341087,0.28920652091851534,0.3015831419281138,0.25359100752892066,0.2641299666777374,0.3025224144424823,0.2743969145666432,0.3113084956947196,0.30515137036876167
weighted_f1,0.26165697048049985,0.31790892001341087,0.28920652091851534,0.3015831419281138,0.25359100752892066,0.26458011223947736,0.302712555081665,0.2743969145666433,0.31130849569471947,0.30515137036876167
