index,0,1,2,3,4,5,6
dataset,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti
lang,arb,fra,deu,hin,ita,por,spa
accuracy,0.335632183908046,0.3701149425287356,0.32988505747126434,0.3528735632183908,0.43103448275862066,0.38275862068965516,0.49195402298850577
macro_f1,0.17153642077524345,0.35312353126518303,0.20970058571915098,0.24807987711213517,0.39357405096317133,0.35826124954573246,0.3935613421427646
weighted_f1,0.17153642077524348,0.3531235312651831,0.209700585719151,0.2480798771121352,0.3935740509631714,0.3582612495457325,0.39356134214276467
