index,0,1,2,3,4,5,6,7,8
dataset,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews
lang,amh,hau,ibo,lug,pcm,sna,swa,xho,yor
accuracy,0.2632978723404255,0.49293563579277866,0.6076923076923076,0.5695067264573991,0.9114754098360656,0.5203252032520326,0.5504201680672269,0.40404040404040403,0.610705596107056
macro_f1,0.10421052631578949,0.41757385903777555,0.5366077954152513,0.3931648774732427,0.8668982615114448,0.48683079847200217,0.5003120856267831,0.28031496062992123,0.6004297966841521
weighted_f1,0.11086226203807392,0.4530273563935474,0.5994118836169029,0.49764795376232435,0.9088050209920637,0.4770639745173098,0.6034377684115438,0.4005781544422547,0.6081197683603645
