index,0,1,2,3,4,5,6
dataset,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti
lang,arb,fra,deu,hin,ita,por,spa
accuracy,0.5252873563218391,0.4724137931034483,0.5436781609195402,0.42528735632183906,0.5057471264367817,0.5816091954022988,0.5770114942528736
macro_f1,0.5228117857087207,0.472979617187655,0.5419666814980463,0.4293419443258483,0.5036527450717868,0.5706611422751497,0.5715005134034244
weighted_f1,0.5228117857087207,0.47297961718765497,0.5419666814980462,0.4293419443258484,0.5036527450717869,0.5706611422751499,0.5715005134034244
